item_id,template_id
209392,45018.
209393,45018.
209394,45018.
209395,45018.
207477,45037.
207478,45037.
207479,45037.
207480,45037.
207481,45037.
207492,45041.
207493,45041.
207494,45041.
207495,45041.
207496,45041.
207487,45044.
207488,45044.
207489,45044.
207490,45044.
207491,45044.
207502,45058.
207503,45058.
207504,45058.
207505,45058.
207506,45058.
205573,12022.
205574,12022.
205575,12022.
205576,12022.
205577,12022.
207584,10045.
207585,10045.
207586,10045.
207587,10045.
207588,10045.
205597,10051.
205598,10051.
205599,10051.
205600,10051.
205601,10051.
205607,10108.
205608,10108.
205609,10108.
205610,10108.
205611,10108.
209438,40030.
209439,40030.
209440,40030.
209441,40030.
209442,40030.
209443,40030.
207599,40035.
207600,40035.
207601,40035.
207602,40035.
207603,40035.
207604,40035.
207578,40048.
207579,40048.
207580,40048.
207581,40048.
207582,40048.
207583,40048.
209546,10074.
209547,10074.
209548,10074.
209549,10074.
209550,10074.
207654,10078.
207655,10078.
207656,10078.
207657,10078.
207658,10078.
205752,10083.
205753,10083.
205754,10083.
205755,10083.
205756,10083.
205757,10083.
205758,10083.
205759,10083.
205760,10083.
205761,10083.
209551,10085.
209552,10085.
209553,10085.
209554,10085.
207649,10090.
207650,10090.
207651,10090.
207652,10090.
207653,10090.
207644,10091.
207645,10091.
207646,10091.
207647,10091.
207648,10091.
205762,10102.
205763,10102.
205764,10102.
205765,10102.
205766,10102.
205767,10106.
205768,10106.
205769,10106.
205770,10106.
205771,10106.
207614,10111.
207615,10111.
207616,10111.
207617,10111.
207618,10111.
207619,10111.
207620,10111.
207621,10111.
207622,10111.
207623,10111.
207624,10111.
207625,10111.
207626,10111.
207627,10111.
207628,10111.
207629,10111.
207630,10111.
207631,10111.
207632,10111.
207633,10111.
207634,10111.
207635,10111.
207636,10111.
207637,10111.
207638,10111.
209456,10120.
209457,10120.
209458,10120.
209459,10120.
209460,10120.
209461,10120.
209462,10120.
209463,10120.
209464,10120.
209465,10120.
209466,10120.
209467,10120.
209468,10120.
209469,10120.
209470,10120.
209471,10120.
209472,10120.
209473,10120.
209474,10120.
209475,10120.
209496,10121.
209497,10121.
209498,10121.
209499,10121.
209500,10121.
209501,10121.
209502,10121.
209503,10121.
209504,10121.
209505,10121.
209506,10121.
209507,10121.
209508,10121.
209509,10121.
209510,10121.
209511,10121.
209512,10121.
209513,10121.
209514,10121.
209515,10121.
209516,10121.
209517,10121.
209518,10121.
209519,10121.
209520,10121.
209521,10121.
209522,10121.
209523,10121.
209524,10121.
209525,10121.
209526,10121.
209527,10121.
209528,10121.
209529,10121.
209530,10121.
209531,10121.
209532,10121.
209533,10121.
209534,10121.
209535,10121.
209536,10121.
209537,10121.
209538,10121.
209539,10121.
209540,10121.
207609,10126.
207610,10126.
207611,10126.
207612,10126.
207613,10126.
207697,45014.
207698,45014.
207699,45014.
207700,45014.
207701,45014.
207742,45031.
207743,45031.
207744,45031.
207745,45031.
207746,45031.
207767,45047.
207768,45047.
207769,45047.
207770,45047.
207771,45047.
207732,45066.
207733,45066.
207734,45066.
207735,45066.
207736,45066.
207712,45067.
207713,45067.
207714,45067.
207715,45067.
207716,45067.
209623,41009.
209624,41009.
209625,41009.
209626,41009.
209627,41009.
209628,10094.
209629,10094.
209630,10094.
209631,10094.
214188,48036.
214187,48036.
214186,48036.
214189,48036.
214190,48036.
214193,48037.
214192,48037.
214191,48037.
214194,48037.
214195,48037.
215354,47022.
215355,47022.
215356,47022.
215357,47022.
215358,47022.
215359,47022.
215360,47022.
215361,47022.
215362,47022.
215363,47022.
215364,47022.
215365,47022.
215366,47022.
215367,47022.
215326,47022.
215327,47022.
215328,47022.
215329,47022.
215330,47022.
215331,47022.
215332,47022.
215333,47022.
215334,47022.
215335,47022.
215336,47022.
215337,47022.
215338,47022.
215339,47022.
215368,47022.
215369,47022.
215370,47022.
215371,47022.
215372,47022.
215373,47022.
215374,47022.
215375,47022.
215376,47022.
215377,47022.
215378,47022.
215379,47022.
215380,47022.
215381,47022.
215340,47022.
215341,47022.
215342,47022.
215343,47022.
215344,47022.
215345,47022.
215346,47022.
215347,47022.
215348,47022.
215349,47022.
215350,47022.
215351,47022.
215352,47022.
215353,47022.
222097,47024.
222098,47024.
222099,47024.
222100,47024.
222101,47024.
222102,47024.
215382,47025.
215383,47025.
215384,47025.
215385,47025.
215386,47025.
215387,47025.
215388,47026.
215389,47026.
215390,47026.
215391,47026.
215392,47026.
215393,47026.
215394,47033.
215395,47033.
215396,47033.
215397,47033.
215398,47033.
215399,47033.
213966,60475.
213967,60475.
213968,60475.
213969,60475.
213970,60475.
221450,60475.
221451,60475.
221452,60475.
221453,60475.
221454,60475.
213971,60475.
213972,60475.
213973,60475.
213974,60475.
213975,60475.
213976,60475.
213977,60768.
213978,60768.
213979,60768.
213980,60768.
213981,60768.
213982,60775.
213983,60775.
213984,60775.
213985,60775.
213986,60775.
213987,60776.
213988,60776.
213989,60776.
213990,60776.
213991,60776.
221420,60755.
221421,60755.
221422,60755.
221423,60755.
221424,60755.
213951,60755.
213952,60755.
213953,60755.
213954,60755.
213955,60755.
221425,60756.
221426,60756.
221427,60756.
221428,60756.
221429,60756.
213956,60756.
213957,60756.
213958,60756.
213959,60756.
213960,60756.
221430,60757.
221431,60757.
221432,60757.
221433,60757.
221434,60757.
224115,60758.
224116,60758.
224117,60758.
224118,60758.
224119,60758.
221435,60758.
221436,60758.
221437,60758.
221438,60758.
221439,60758.
221440,60781.
221441,60781.
221442,60781.
221443,60781.
221444,60781.
224120,60782.
224121,60782.
224122,60782.
224123,60782.
224124,60782.
226072,45026.
226073,45026.
226074,45026.
226075,45026.
226076,45026.
226077,45026.
226136,40031.
226137,40031.
226138,40031.
226139,40031.
226140,40031.
226141,40031.
226142,40038.
226143,40038.
226144,40038.
226145,40038.
226146,40038.
226147,40038.
226148,40039.
226149,40039.
226150,40039.
226151,40039.
226152,40039.
226153,40039.
226154,40044.
226155,40044.
226156,40044.
226157,40044.
226158,40044.
226159,40044.
226160,40047.
226161,40047.
226162,40047.
226163,40047.
226164,40047.
226165,40047.
226166,40059.
226167,40059.
226168,40059.
226169,40059.
226170,40059.
226171,40059.
226172,40060.
226173,40060.
226174,40060.
226175,40060.
226176,40060.
226177,40060.
215609,40078.
215610,40078.
215611,40078.
215612,40078.
215613,40078.
226178,40081.
226179,40081.
226180,40081.
226181,40081.
226182,40081.
226183,40081.
226184,40083.
226185,40083.
226186,40083.
226187,40083.
226188,40083.
226189,40083.
215614,40084.
215615,40084.
215616,40084.
215617,40084.
215618,40084.
222163,40093.
222164,40093.
222165,40093.
222166,40093.
222167,40093.
222168,40093.
226190,40114.
226191,40114.
226192,40118.
226193,40118.
226194,40118.
226195,40118.
226196,40118.
226197,40118.
222358,40121.
222359,40121.
222360,40121.
222361,40121.
222362,40121.
222363,40121.
222169,40122.
222170,40122.
222171,40122.
222172,40122.
222173,40122.
226198,40124.
226199,40124.
226200,40124.
226202,40124.
226204,40126.
226205,40126.
226206,40126.
226207,40126.
226208,40126.
226209,40126.
222174,40127.
222175,40127.
222176,40127.
222177,40127.
222178,40127.
222179,40127.
222180,40147.
222181,40147.
222182,40147.
222183,40147.
222184,40147.
222185,40147.
224009,40153.
224010,40153.
224011,40153.
224012,40153.
224013,40153.
224014,40153.
226210,45074.
226211,45074.
226212,45074.
226213,45074.
226214,45074.
226215,45074.
222186,42020.
222187,42020.
222188,42020.
222189,42020.
222190,42020.
226228,42022.
226229,42022.
226230,42022.
226231,42022.
226232,42022.
226233,42023.
226234,42023.
226235,42023.
226236,42023.
226237,42023.
226238,42023.
222191,42024.
222192,42024.
222193,42024.
222194,42024.
222195,42024.
222196,42024.
226239,42038.
226240,42038.
226241,42038.
226242,42038.
226243,42038.
226244,42038.
226245,42040.
226246,42040.
226247,42040.
226248,42040.
226249,42040.
222412,42044.
222413,42044.
222414,42044.
222415,42044.
222416,42044.
224035,42044.
226330,42014.
226331,42014.
226332,42014.
226333,42014.
226334,42014.
226335,42014.
222256,42014.
222257,42014.
222258,42014.
222259,42014.
222260,42014.
222261,42014.
222262,42032.
222263,42032.
222264,42032.
222265,42032.
222266,42032.
222267,42032.
216323,42034.
216324,42034.
216325,42034.
216326,42034.
216327,42034.
216328,42034.
216329,42049.
216330,42049.
216331,42049.
216332,42049.
216333,42049.
216334,42049.
226336,42054.
226337,42054.
226338,42054.
226339,42054.
226340,42054.
222197,45072.
222198,45072.
222199,45072.
222200,45072.
222201,45072.
222202,45072.
226250,45019.
226251,45019.
226252,45019.
226253,45019.
226254,45019.
226255,45019.
222238,41016.
222239,41016.
222240,41016.
222241,41016.
222242,41016.
222243,41016.
222244,41016.
222245,41016.
222246,41016.
222247,41016.
222248,41016.
222249,41016.
226285,41021.
226286,41021.
226287,41021.
226288,41021.
226289,41021.
222250,41060.
222251,41060.
222252,41060.
222253,41060.
222254,41060.
222255,41060.
226290,41060.
226291,41060.
226292,41060.
226293,41060.
226294,41060.
226295,41060.
226296,41071.
226297,41071.
226298,41071.
226299,41071.
226300,41071.
226301,41071.
243905,48007.
243906,48007.
243907,48007.
243908,48007.
243909,48007.
243910,48007.
243911,48009.
243912,48009.
243913,48009.
243914,48009.
243915,48009.
243916,48009.
243917,48009.
243918,48009.
243919,48009.
243920,48009.
243921,48009.
243922,48009.
243923,48014.
243924,48014.
243925,48014.
243926,48014.
243927,48014.
243928,48014.
243929,48018.
243930,48018.
243931,48018.
243932,48018.
243933,48018.
243934,48018.
243935,48018.
243936,48018.
243937,48018.
243938,48018.
243939,48018.
243940,48024.
243941,48024.
243942,48024.
243943,48024.
243944,48024.
243945,48024.
243946,48024.
243947,48024.
243948,48024.
243949,48024.
243950,48024.
243951,48024.
243952,48031.
243953,48031.
243954,48031.
243955,48031.
243956,48031.
243957,48031.
243958,48031.
243959,48031.
243960,48031.
243961,48031.
243962,48031.
243963,48031.
243964,48047.
243965,48047.
243966,48047.
243967,48047.
243968,48047.
243969,48047.
243970,48047.
243971,48047.
243972,48047.
243973,48047.
243974,48047.
243975,48047.
243976,48048.
243977,48048.
243978,48048.
243979,48048.
243980,48048.
243981,48048.
243982,48067.
243983,48067.
243984,48067.
243985,48067.
243986,48067.
243987,48067.
243988,48067.
243989,48067.
243990,48067.
243991,48067.
243992,48067.
243993,48067.
243994,48155.
243995,48155.
243996,48155.
243997,48155.
243998,48155.
243999,48155.
244000,48155.
244001,48155.
244002,48155.
244003,48155.
244004,48155.
244005,48166.
244006,48166.
244007,48166.
244008,48166.
244009,48166.
244010,48166.
244825,48168.
244826,48168.
244827,48168.
244828,48168.
244829,48168.
244830,48168.
244831,48168.
244832,48168.
244833,48168.
244834,48168.
244835,48168.
244836,48168.
244837,48168.
244838,48168.
244839,48168.
244840,48168.
244841,48168.
244842,48168.
244843,48168.
244844,48168.
244845,48168.
244846,48168.
244847,48168.
244848,48168.
244849,45000.
244850,45000.
244851,45000.
244852,45000.
244853,45000.
244854,45000.
244855,45001.
244856,45001.
244857,45001.
244858,45001.
244859,45001.
244860,45001.
244861,45006.
244862,45006.
244863,45006.
244864,45006.
244865,45006.
244866,45006.
244867,45033.
244868,45033.
244869,45033.
244870,45033.
244871,45033.
244872,45033.
244873,45035.
244874,45035.
244875,45035.
244876,45035.
244877,45035.
244878,45035.
244879,45036.
244880,45036.
244881,45036.
244882,45036.
244883,45036.
244884,45036.
244885,45036.
244886,45036.
244887,45036.
244888,45036.
244889,45036.
244890,45036.
244891,45044.
244892,45044.
244893,45044.
244894,45044.
244895,45044.
244896,45044.
244897,45047.
244898,45047.
244899,45047.
244900,45047.
244901,45047.
244902,45047.
244903,45047.
244904,45047.
244905,45047.
244906,45047.
244907,45047.
244908,45047.
244909,45047.
244910,45047.
244911,45047.
244912,45047.
244913,45047.
244914,45047.
244915,45069.
244916,45069.
244917,45069.
244918,45069.
244919,45069.
244920,45069.
244930,12006.
244931,12006.
244932,12006.
244966,40004.
244967,40004.
244968,40004.
244969,40004.
244970,40004.
244971,40004.
244972,40011.
244973,40011.
244974,40011.
244975,40011.
244976,40011.
244977,40011.
244978,40012.
244979,40012.
244980,40012.
244981,40012.
244982,40012.
244983,40012.
244984,40013.
244985,40013.
244986,40013.
244987,40013.
244988,40013.
244989,40013.
244990,40014.
244991,40014.
244992,40014.
244993,40014.
244994,40014.
244995,40014.
245062,10052.
245063,10052.
245064,10052.
245065,10052.
246388,10052.
246389,10052.
245066,10052.
245067,10052.
245068,10052.
245069,10052.
245079,10111.
245080,10111.
245081,10111.
245082,10111.
245083,10111.
245084,10111.
245085,10111.
245086,10111.
245087,10111.
245088,10111.
245089,10111.
245090,10111.
245091,10111.
245092,10111.
245093,10111.
245094,10111.
245095,10111.
245096,10111.
245097,10111.
245098,10111.
245099,10111.
245100,10111.
245102,10111.
245103,10111.
245104,10120.
245105,10120.
245106,10120.
245107,10120.
245108,10120.
245109,10120.
245110,10120.
245111,10120.
245112,10120.
245113,10120.
245114,10120.
245115,10120.
245116,10120.
245117,10120.
245118,10120.
245119,10120.
245120,10120.
245121,10120.
245122,10120.
245123,10120.
245124,10121.
245125,10121.
245126,10121.
245127,10121.
245128,10121.
245129,10121.
245130,10121.
245131,10121.
245132,10121.
245133,10121.
245134,10121.
245135,10121.
245136,10121.
245137,10121.
245138,10121.
245139,10121.
245140,10121.
245141,10121.
245142,10121.
245143,10121.
245144,10121.
245145,10121.
245146,10121.
245147,10121.
245148,10121.
245149,10121.
245150,10121.
245151,10121.
245152,10121.
245153,10121.
245154,10121.
245155,10121.
245156,10121.
245157,10121.
245158,10121.
245159,10121.
245160,10121.
245161,10121.
245162,10121.
245163,10121.
245164,10121.
245165,10121.
245166,10121.
245167,10121.
245168,10121.
245169,10121.
245170,10121.
245171,10121.
245172,10121.
245173,10121.
245174,10121.
245175,10121.
245176,10121.
245177,10121.
245178,10122.
245179,10122.
245180,10122.
245181,10122.
245182,10122.
245183,10122.
245184,10122.
245185,10122.
245186,10122.
245187,10122.
245188,10122.
245189,10122.
245190,10122.
245191,10122.
245192,10122.
245193,10122.
245194,10122.
245195,10122.
245196,10122.
245197,10122.
245198,10122.
245199,10122.
245200,10122.
245201,10122.
245202,10122.
245203,10122.
245204,10122.
245205,10122.
245206,10122.
245207,10122.
245208,10122.
245209,10122.
245210,10122.
245211,10122.
245212,10122.
245217,45003.
245218,45003.
245219,45003.
245220,45003.
245221,45003.
245222,45003.
245223,45004.
245224,45004.
245225,45004.
245226,45004.
245227,45004.
245228,45004.
245229,45004.
245230,45004.
245231,45004.
245232,45004.
245233,45004.
245234,45004.
245235,45005.
245236,45005.
245237,45005.
245238,45005.
245239,45005.
245240,45005.
245241,45024.
245242,45024.
245243,45024.
245244,45024.
245245,45024.
245246,45024.
245247,45025.
245248,45025.
245249,45025.
245250,45025.
245251,45025.
245252,45025.
245253,45041.
245254,45041.
245255,45041.
245256,45041.
245257,45041.
245258,45041.
245259,45041.
245260,45041.
245261,45041.
245262,45041.
245263,45041.
245264,45041.
245265,45041.
245266,45041.
245267,45041.
245268,45041.
245269,45041.
245270,45041.
245271,45056.
245272,45056.
245273,45056.
245274,45056.
245275,45056.
245276,45056.
245277,45056.
245278,45056.
245279,45056.
245280,45056.
245281,45056.
245282,45056.
245283,45060.
245284,45060.
245285,45060.
245286,45060.
245287,45060.
245288,45060.
245289,45062.
245290,45062.
245291,45062.
245292,45062.
245293,45062.
245294,45062.
245295,45062.
245296,45062.
245297,45062.
245298,45062.
245299,45062.
245300,45062.
245301,45062.
245302,45062.
245303,45062.
245304,45062.
245305,45062.
245306,45062.
245307,45067.
245308,45067.
245309,45067.
245310,45067.
245311,45067.
245312,45067.
245313,45070.
245314,45070.
245315,45070.
245316,45070.
245317,45070.
245318,45070.
245319,41002.
245320,41002.
245321,41002.
245322,41002.
245323,41002.
245324,41005.
245325,41005.
245326,41005.
245327,41005.
246391,41006.
246392,41006.
246393,41006.
246394,41006.
245328,41006.
248526,48014.
248527,48014.
248528,48014.
248529,48014.
248530,48014.
248406,48018.
248407,48018.
248408,48018.
248409,48018.
248410,48018.
256191,47004.
256192,47004.
256193,47004.
256194,47004.
256195,47004.
256196,47005.
256197,47005.
256198,47005.
256199,47005.
256200,47005.
256716,60475.
256717,60475.
256718,60475.
256719,60475.
256720,60475.
256721,60475.
256166,60756.
256167,60756.
256168,60756.
256169,60756.
256170,60756.
256171,60756.
256172,60756.
256173,60756.
256174,60756.
256175,60756.
256176,60756.
256177,60756.
248385,60781.
248386,60781.
248387,60781.
248388,60781.
248389,60781.
248390,60781.
249478,45019.
249479,45019.
249480,45019.
249481,45019.
249482,45019.
249483,45019.
257644,60474.
257645,60474.
257646,60474.
257647,60474.
257648,60474.
257649,60474.
257650,60773.
257651,60773.
257652,60773.
257653,60773.
257654,60773.
257655,60773.
257656,60773.
257657,60773.
257658,60773.
257659,60773.
249484,60611.
249485,60611.
249486,60611.
249487,60611.
249488,60611.
249489,60611.
249490,60611.
249491,60611.
249492,60611.
249493,60611.
249494,60611.
249495,60611.
249520,60742.
249521,60742.
249522,60742.
249523,60742.
249524,60742.
249525,60742.
249526,60742.
249527,60742.
249528,60742.
249529,60742.
196577,24039.
196578,24039.
196579,24039.
196580,24039.
196581,24039.
196582,24039.
196583,24039.
196584,24039.
196585,24039.
196586,24039.
196587,24039.
196588,24039.
196457,351.
196458,351.
196459,351.
196460,351.
196461,351.
196462,351.
196463,351.
196464,351.
196465,351.
196466,351.
196467,351.
196468,351.
225545,772.
225546,772.
225547,772.
225548,772.
225549,772.
225550,772.
225551,772.
225552,772.
225553,772.
225554,772.
225555,772.
225556,772.
225617,773.
225618,773.
225619,773.
225620,773.
225621,773.
225622,773.
225623,773.
225624,773.
225625,773.
225626,773.
225627,773.
225628,773.
225557,798.
225558,798.
225559,798.
225560,798.
225561,798.
225562,798.
225569,798.
225570,798.
225571,798.
225572,798.
225573,798.
225574,798.
225575,798.
225576,798.
225577,798.
225578,798.
225579,798.
225580,798.
225563,798.
225564,798.
225565,798.
225566,798.
225567,798.
225568,798.
248014,46560.
247337,60614.
246976,4265.
247311,4560.
246978,4611.
247312,4917.
246981,4966.
247565,5043.
246994,5633.
246995,5634.
246996,5634.
247581,5710.
247582,5710.
246985,7448.
248003,11611.
247588,212101.
247589,212102.
247066,4322.
246893,717.
246890,822.
247759,1246.
247758,1362.
247773,47001.
247769,47009.
247687,8206.
247694,1009.
247695,1015.
247709,3768.
247708,3768.
247707,3768.
247705,3768.
247710,3768.
247704,3768.
247706,3768.
247896,5968.
247638,2305.
247629,4150.
246698,2024.
246710,58126.
246712,3540.
262494,44706.
262495,44706.
262496,44706.
262497,44706.
262498,44706.
262499,44706.
262500,44706.
262501,44706.
262502,44706.
262503,44706.
262504,44706.
262505,44706.
262506,44706.
262507,44706.
262508,44801.
262509,44801.
262510,44801.
262511,44801.
262512,44801.
262513,44801.
262514,44801.
262515,44801.
262516,44801.
262517,44801.
262518,44801.
262519,44801.
262520,44801.
262521,44801.
262522,44803.
262523,44803.
262524,44803.
262525,44803.
262526,44803.
262527,44803.
262528,44803.
262529,44803.
262530,44803.
262531,44803.
262532,44803.
262533,44803.
262534,44803.
262535,44803.
262536,44806.
262537,44806.
262538,44806.
262539,44806.
262540,44806.
262541,44806.
262542,44806.
262543,44806.
262544,44806.
262545,44806.
262546,44806.
262547,44806.
262548,44806.
262549,44806.
262550,45001.
262551,45001.
262552,45001.
262553,45001.
262554,45001.
262555,45001.
262556,45001.
262557,45001.
262558,45001.
262559,45001.
262560,45001.
262561,45001.
262562,45001.
262563,45001.
262564,45002.
262565,45002.
262566,45002.
262567,45002.
262568,45002.
262569,45002.
262570,45002.
262571,45002.
262572,45002.
262573,45002.
262574,45002.
262575,45002.
262576,45002.
262577,45002.
262578,45003.
262579,45003.
262580,45003.
262581,45003.
262582,45003.
262583,45003.
262584,45003.
262585,45003.
262586,45003.
262587,45003.
262588,45003.
262589,45003.
262590,45003.
262591,45003.
262592,45004.
262593,45004.
262594,45004.
262595,45004.
262596,45004.
262597,45004.
262598,45004.
262599,45004.
262600,45004.
262601,45004.
262602,45004.
262603,45004.
262604,45004.
262605,45004.
262606,45005.
262607,45005.
262608,45005.
262609,45005.
262610,45005.
262611,45005.
262612,45005.
262613,45005.
262614,45005.
262615,45005.
262616,45005.
262617,45005.
262618,45005.
262619,45005.
262212,2100.
262213,2100.
262214,2100.
262215,2100.
262216,2100.
262217,2100.
262218,2100.
262219,2100.
262220,2100.
262221,2100.
262222,2100.
262223,2100.
262224,2100.
262225,2100.
262226,2100.
262227,2100.
262228,2100.
262229,2100.
262230,2101.
262231,2101.
262232,2101.
262233,2101.
262234,2101.
262235,2101.
262236,2101.
262237,2101.
262238,2101.
262239,2101.
262240,2101.
262241,2101.
262242,2102.
262243,2102.
262244,2102.
262245,2102.
262246,2102.
262247,2102.
262248,2102.
262249,2102.
262250,2102.
262251,2102.
262252,2102.
262253,2102.
262254,2103.
262255,2103.
262256,2103.
262257,2103.
262258,2103.
262259,2103.
262260,2103.
262261,2103.
262262,2103.
262263,2103.
262264,2103.
262265,2103.
262266,2104.
262267,2104.
262268,2104.
262269,2104.
262270,2104.
262271,2104.
262272,2104.
262273,2104.
262274,2104.
262275,2104.
262276,2104.
262277,2104.
262278,2105.
262279,2105.
262280,2105.
262281,2105.
262282,2105.
262283,2105.
262284,2105.
262285,2105.
262286,2105.
262287,2105.
262288,2105.
262289,2105.
262320,4328.
262321,4328.
262322,4328.
262323,4328.
262324,4328.
262325,4328.
262326,4328.
262327,4328.
262328,4328.
262329,4328.
262330,4328.
262331,4328.
262392,9602.
262393,9602.
262394,9602.
262395,9602.
262396,9602.
262397,9602.
262398,9602.
262399,9602.
262400,9602.
262401,9602.
262402,9602.
262403,9602.
262404,9602.
262405,9602.
262406,9602.
262407,9602.
262408,9602.
262409,9602.
262410,9603.
262411,9603.
262412,9603.
262413,9603.
262414,9603.
262415,9603.
262416,9603.
262417,9603.
262418,9603.
262419,9603.
262420,9603.
262421,9603.
262422,9604.
262423,9604.
262424,9604.
262425,9604.
262426,9604.
262427,9604.
262428,9604.
262429,9604.
262430,9604.
262431,9604.
262432,9604.
262433,9604.
262434,9605.
262435,9605.
262436,9605.
262437,9605.
262438,9605.
262439,9605.
262440,9605.
262441,9605.
262442,9605.
262443,9605.
262444,9605.
262445,9605.
262446,9605.
262447,9605.
262448,9605.
262449,9605.
262450,9605.
262451,9605.
262452,9605.
262453,9605.
262454,9605.
262455,9605.
262456,9605.
262457,9605.
262458,9605.
262459,9605.
262460,9605.
262461,9605.
262462,9605.
262463,9605.
265261,3560.
265262,3560.
265263,3560.
265264,3560.
265265,3560.
265266,3560.
265267,3560.
265268,3560.
265269,3560.
265270,3570.
265271,3570.
265272,3570.
265273,3570.
265274,3570.
265275,3570.
265276,3570.
265277,3570.
265278,3570.
265279,3580.
265280,3580.
265281,3580.
265282,3580.
265283,3580.
265284,3580.
265285,3580.
265286,3580.
265287,3580.
265288,3590.
265289,3590.
265290,3590.
265291,3590.
265292,3590.
265293,3590.
265294,3590.
265295,3590.
265296,3590.
232327,1.
232328,1.
232329,1.
232330,1.
232331,1.
232332,2.
232333,2.
232334,2.
232335,2.
232336,2.
232337,3.
232338,3.
232339,3.
232340,3.
232341,3.
268328,51963.
268329,51963.
268330,51963.
268331,51963.
268332,51963.
268333,51963.
268334,51963.
268335,51963.
268336,51963.
268337,51963.
268338,51963.
268339,51963.
268340,51963.
268341,51963.
268342,51963.
268343,51963.
268476,55126.
268477,55126.
268478,55126.
268479,55126.
268480,55126.
268481,55126.
268482,55126.
268483,55126.
269195,349.
270001,252101.
270002,252101.
270003,252101.
270004,252101.
270005,252101.
270006,252101.
270007,252101.
270008,252101.
270009,252101.
270010,252101.
270011,252101.
270012,252101.
270013,252102.
270014,252102.
270015,252102.
270016,252102.
270017,252102.
270018,252102.
270019,252102.
270020,252102.
270021,252102.
270022,252102.
270023,252102.
270024,252102.
270025,252104.
270026,252104.
270027,252104.
270028,252104.
270029,252104.
270030,252104.
270031,252104.
270032,252104.
270033,252104.
270034,252104.
270035,252104.
270036,252104.
270037,257102.
270038,257102.
270039,257102.
270040,257102.
270041,257102.
270042,257102.
270043,257102.
270044,257102.
270045,257102.
270046,257102.
270047,257102.
270048,257102.
270049,257103.
270050,257103.
270051,257103.
270052,257103.
270053,257103.
270054,257103.
270055,257103.
270056,257103.
270057,257103.
270058,257103.
270059,257103.
270060,257103.
270061,257107.
270062,257107.
270063,257107.
270064,257107.
270065,257107.
270066,257107.
271037,51936.
271038,51936.
271039,51936.
271040,51936.
271041,51936.
271042,51936.
271043,51936.
271044,51936.
271045,51942.
271046,51942.
271047,51942.
271048,51942.
271049,51942.
271050,51942.
271051,51942.
271052,51942.
271053,51982.
271054,51982.
271055,51982.
271056,51982.
271057,51982.
271058,51982.
271059,51982.
271060,51982.
271077,54890.
271078,54890.
271079,54890.
271080,54890.
271081,54890.
271082,54890.
271083,54890.
271084,54890.
271085,54890.
271086,54890.
271087,54890.
271088,54890.
271089,54890.
271090,55220.
271091,55220.
271092,55220.
271093,55220.
271094,55220.
271095,55220.
271096,55220.
271097,55220.
271098,55220.
271099,55220.
271100,55220.
271101,55220.
271102,55220.
271103,55220.
275442,3391.
275443,3391.
275444,3391.
275445,3391.
275446,3391.
275447,3391.
275448,3391.
275449,3391.
275450,3391.
275451,3391.
275452,3391.
275453,3391.
275454,4754.
275455,4754.
275456,4754.
275457,4754.
275458,4754.
275459,4754.
275460,4754.
275461,4754.
275462,4754.
275463,4754.
275464,4754.
275465,4754.
275466,2110.
275467,2110.
275468,2110.
275469,2110.
275470,2110.
275471,2110.
275472,2110.
275473,2110.
275474,2110.
275475,2110.
275476,2110.
275477,2110.
275716,5710.
275718,1839.
275723,5622.
275736,9612.
275737,5621.
275738,1836.
275740,5187.
275745,9615
277673,10999.
277674,10999.
277675,10999.
277676,10999.
277677,10999.
277678,10999.
277679,10999.
277680,10999.
277681,10999.
277682,10999.
277683,10999.
277684,10999.
277685,10999.
277686,10999.
277834,43257.
277835,43257.
277836,43257.
277837,43257.
277838,43257.
277839,43257.
277840,43257.
277841,43257.
277842,43257.
277843,43257.
277844,43257.
277845,43257.
277846,43257.
277847,43257.
277848,43257.
277849,43257.
277850,43257.
277851,43257.
277852,43257.
277853,43257.
277854,43257.
277855,43257.
277856,43257.
277857,43257.
277858,43257.
277859,43257.
277860,43257.
277861,43257.
267339,8118.
267340,8118.
267341,8118.
267342,8118.
267343,8118.
267344,8118.
267345,8118.
267346,8118.
267347,8118.
267367,5219.
267368,5219.
277528,203.
277529,203.
277530,203.
277531,203.
277532,203.
277533,203.
277534,203.
277535,203.
277536,203.
277537,203.
277538,203.
277539,203.
277582,5044.
277583,5044.
277584,5044.
277585,5044.
277586,5044.
277587,5044.
277588,5044.
277589,5044.
277590,5044.
277591,5044.
277592,5044.
277593,5044.
277606,1150.
277607,1150.
277608,1150.
277609,1150.
277610,1150.
277611,1150.
277654,5039.
277655,5039.
277656,5039.
277657,5039.
277658,5039.
277659,5039.
277660,5039.
277661,5039.
277662,5039.
277663,5039.
277664,5039.
277665,5039.
277666,5039.
277667,5039.
277668,5039.
277669,5039.
277670,5039.
277671,5039.
279970,232248.
279971,232248.
279972,232248.
279973,232248.
279974,232248.
279975,232248.
279976,232248.
279977,232250.
279978,232250.
279979,232250.
279980,232250.
279981,232250.
279982,232250.
279983,232250.
279984,232250.
279985,232255.
279986,232255.
279987,232255.
279988,232255.
279989,232255.
279990,232255.
279991,232255.
279992,232255.
279993,232256.
279994,232256.
279995,232256.
279996,232256.
279997,232256.
279998,232256.
279999,232256.
280000,232256.
280001,232311.
280002,232311.
280003,232311.
280004,232311.
280005,232311.
280006,232311.
280007,232311.
280008,232311.
280009,232311.
